restaurant_id,title,sub_title,description,price_range,category_name,address,neighborhood,street,city,postal_code,state,country_code,website,phone,phone_unformatted,latitude,longitude,plus_code,place_id,fid,cid,total_score,permanently_closed,temporarily_closed,claim_this_business,reviews_count,reviews_one_star,reviews_two_star,reviews_three_star,reviews_four_star,reviews_five_star,images_count,categories,image_categories,popular_times_live_text,popular_times_live_percent,scraped_at,reserve_table_url,google_food_url,menu,located_in,image_url,search_string,language,is_advertisement,opening_hours,top_review_tags
93,Miller's Thumb,,,$$,Restaurant,"10B Kloof Nek Rd, Tamboerskloof, Cape Town, 8001, South Africa",Tamboerskloof,10B Kloof Nek Rd,Cape Town,8001,,ZA,http://www.millersthumb.co.za/,+27 82 782 2934,+27827822934,-33.9300074,18.408599,"3C95+XC De Waterkant, Cape Town, South Africa",ChIJa0LNP3JnzB0R9sPPntwKcXs,0x1dcc67723fcd426b:0x7b710adc9ecfc3f6,8894902681706939382,4.7,False,False,False,579,4,5,18,103,449,422,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Wine, Vanilla ice cream, Cheesecake, Street View & 360°",,,2025-06-27T19:36:12.667Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np25mt-P-UXh8LxHpiz1fHzXVvEduwFXm7F2iZ0r1vGJCeC3HNf7Y5cn4497_wClp0gTlXbSvllve-0Jqo2nCVVuhiIMO0dGQiQg0oTTp8RdQhpUmxHtquKFJNz9PdZbEStD1TV=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Miller's%20Thumb&query_place_id=ChIJa0LNP3JnzB0R9sPPntwKcXs,en,False,"{'day': 'Monday', 'hours': '6:30 to 9:30\u202fPM'} | {'day': 'Tuesday', 'hours': '12:30 to 2\u202fPM, 6:30 to 9:30\u202fPM'} | {'day': 'Wednesday', 'hours': '12:30 to 2\u202fPM, 6:30 to 9:30\u202fPM'} | {'day': 'Thursday', 'hours': '12:30 to 2\u202fPM, 6:30 to 9:30\u202fPM'} | {'day': 'Friday', 'hours': '12:30 to 2\u202fPM, 6:30 to 9:30\u202fPM'} | {'day': 'Saturday', 'hours': '6:30 to 9:30\u202fPM'} | {'day': 'Sunday', 'hours': 'Closed'}","evening(20), calamari(19), food and service(16), mussels(11), starters(11)"
94,Aubergine Restaurant,,Contemporary East-meets-West menu in a simple but sophisticated setting with courtyard dining.,,Fine dining restaurant,"39 Barnet St, Gardens, Cape Town, 8001, South Africa",Gardens,39 Barnet St,Cape Town,8001,,ZA,http://www.aubergine.co.za/,+27 21 465 0000,+27214650000,-33.9321474,18.4161729,"3C98+4F De Waterkant, Cape Town, South Africa",ChIJxx7CBXpnzB0RXHXjYve4xU8,0x1dcc677a05c21ec7:0x4fc5b8f762e3755c,5748203872063812956,4.5,False,False,False,512,15,24,36,70,367,619,"Fine dining restaurant, Takeout Restaurant, Restaurant, Wine cellar","All, Menu, Videos, Food & drink, Vibe, Oyster, Wine, By owner, Street View & 360°",,,2025-06-27T19:36:14.845Z,,,http://www.aubergine.co.za/food,,https://lh3.googleusercontent.com/p/AF1QipOe48ZfoEgkADlIF3Akksb9O6eDJNk20m5zGlF5=w426-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Aubergine%20Restaurant&query_place_id=ChIJxx7CBXpnzB0RXHXjYve4xU8,en,False,"{'day': 'Monday', 'hours': '6 to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '6 to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '6 to 10\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 2\u202fPM, 6 to 10\u202fPM'} | {'day': 'Friday', 'hours': '12 to 2\u202fPM, 6 to 10\u202fPM'} | {'day': 'Saturday', 'hours': '6 to 10\u202fPM'} | {'day': 'Sunday', 'hours': 'Closed'}","sommelier(44), wine list(22), wine pairing(21), knowledge(11), food and wine(10)"
95,Toni's on Kloof,,,$$,Portuguese restaurant,"88 Kloof St, Tamboerskloof, Cape Town, 8001, South Africa",Tamboerskloof,88 Kloof St,Cape Town,8001,,ZA,http://www.tonis.co.za/,+27 21 423 7617,+27214237617,-33.933288,18.4078074,"3C85+M4 De Waterkant, Cape Town, South Africa",ChIJh07HkXNnzB0RcI6CJuyuwJg,0x1dcc677391c74e87:0x98c0aeec26828e70,11006989818575097456,4.4,False,False,False,876,22,22,68,214,550,356,Portuguese restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Chicken curry, By owner, Street View & 360°",Less busy than usual,0,2025-06-27T19:36:15.960Z,,,https://www.tonis.co.za/menu/,,https://lh3.googleusercontent.com/p/AF1QipPsClEwrqbx7etANVDs4UQwx3O8YwBsPztvv0q7=w408-h408-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Toni's%20on%20Kloof&query_place_id=ChIJh07HkXNnzB0RcI6CJuyuwJg,en,False,"{'day': 'Monday', 'hours': '12 to 3\u202fPM, 6 to 10:30\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 3\u202fPM, 6 to 10:30\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 3\u202fPM, 6 to 10:30\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 3\u202fPM, 6 to 10:30\u202fPM'} | {'day': 'Friday', 'hours': '12 to 3\u202fPM, 6 to 10:30\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 3\u202fPM, 6 to 10:30\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 3\u202fPM, 6 to 10:30\u202fPM'}","prawns(29), calamari(24), curry(15), peri peri chicken(14), mozambique cuisine(11)"
96,Van Hunks,,,$$,Bar & grill,"1 Upper Union St, Gardens, Cape Town, 8001, South Africa",Gardens,1 Upper Union St,Cape Town,8001,,ZA,,+27 21 422 5422,+27214225422,-33.9319701,18.4085938,"3C95+6C De Waterkant, Cape Town, South Africa",ChIJpQJAxnNnzB0Rlp0bXyF2-ks,0x1dcc6773c64002a5:0x4bfa76215f1b9d96,5474818182723902870,4.3,False,False,False,2330,66,42,249,734,1239,776,"Bar & grill, Bar","All, Menu, Videos, Food & drink, Vibe, Hamburger, By owner, Street View & 360°",As busy as it gets,96,2025-06-27T19:36:15.289Z,,,http://vanhunks.co.za/wp-content/uploads/2019/09/menu-september-2019.pdf,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noksN8lnBwZpx3bGa4kwQ797ruYmj248EI569EERw5JhNS2O0HqAAllgiLqNh_jFhaSbIb4hRykNjX4XaDk83mg2cJG8n0LI1Dqw7U0HufKtqlMsBUV-2p5otbaboqn1fCzYgg=w426-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Van%20Hunks&query_place_id=ChIJpQJAxnNnzB0Rlp0bXyF2-ks,en,False,"{'day': 'Monday', 'hours': '10\u202fAM to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '10\u202fAM to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '10\u202fAM to 11\u202fPM'} | {'day': 'Thursday', 'hours': '10\u202fAM to 11\u202fPM'} | {'day': 'Friday', 'hours': '12 to 2\u202fAM, 10\u202fAM to 2\u202fAM'} | {'day': 'Saturday', 'hours': '10\u202fAM to 12\u202fAM'} | {'day': 'Sunday', 'hours': '10\u202fAM to 11\u202fPM'}","chilled(20), evening(18), craft beers(16), fireplace(12), rugby(10)"
97,Zenzero by Kove Collection,,,,Italian restaurant,"Shop 2A, The Promenade, Victoria Rd, Camps Bay, Cape Town, 8040, South Africa",Camps Bay,"Shop 2A, The Promenade, Victoria Rd",Cape Town,8040,,ZA,https://www.zenzerorestaurant.co.za/,+27 21 438 0007,+27214380007,-33.9530499,18.3773421,"29WG+QW Hout Bay, Cape Town, South Africa",ChIJKZzhX1JmzB0Rwg_CGMdKv7A,0x1dcc66525fe19c29:0xb0bf4ac718c20fc2,12735980490201370562,4.2,False,False,False,1991,135,78,169,482,1127,1898,"Italian restaurant, Cocktail bar, Event venue, Meat dish restaurant, Restaurant, Seafood restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Pizza, Juice, Seafood, Spaghetti, Sea bass, Steak, By owner, Street View & 360°",Not too busy,29,2025-06-27T19:36:16.389Z,,,,The Promenade,https://lh3.googleusercontent.com/p/AF1QipMMNSgmbz9z38vkKUD6QY9OArum-hEnUwfSgxWm=w408-h295-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Zenzero%20by%20Kove%20Collection&query_place_id=ChIJKZzhX1JmzB0Rwg_CGMdKv7A,en,False,"{'day': 'Monday', 'hours': '12 to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 11\u202fPM'} | {'day': 'Friday', 'hours': '12 to 11\u202fPM'} | {'day': 'Saturday', 'hours': '8\u202fAM to 11\u202fPM'} | {'day': 'Sunday', 'hours': '8\u202fAM to 11\u202fPM'}","sunset(31), ocean(27), seafood pasta(19), books(12), prawn pasta(9)"
98,Paranga by Kove Collection,,Modern bar and restaurant with a beachview terrace serving sushi alongside international dishes.,,Restaurant,"Shop 1, The Promenade, Victoria Rd, Camps Bay, Cape Town, 8040, South Africa",Camps Bay,"Shop 1, The Promenade, Victoria Rd",Cape Town,8040,,ZA,https://www.paranga.co.za/,+27 21 438 0404,+27214380404,-33.9527116,18.3775371,"29WH+W2 Hout Bay, Cape Town, South Africa",ChIJD1_JalNmzB0RGa8_y4ur1-o,0x1dcc66536ac95f0f:0xead7ab8bcb3faf19,16922182741766680345,4.2,False,False,False,1150,64,57,101,270,658,1122,"Restaurant, Cocktail bar, Meat dish restaurant, Seafood restaurant, Sushi restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Oyster, Scampi, Custard, Sea bass, Sushi, By owner, Street View & 360°",A little busy,54,2025-06-27T19:36:16.775Z,,,,,https://lh3.googleusercontent.com/p/AF1QipP-tmB3b-100dHkEapWU240eCU-tUEyvDbOaq6p=w408-h611-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Paranga%20by%20Kove%20Collection&query_place_id=ChIJD1_JalNmzB0RGa8_y4ur1-o,en,False,"{'day': 'Monday', 'hours': '12 to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 11\u202fPM'} | {'day': 'Friday', 'hours': '12 to 11\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 11\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 11\u202fPM'}","beach(42), sushi(42), atmosphere(37), sunset(30), dinner(28)"
99,Fyn Restaurant,,,,Restaurant,"5th Floor, Speakers Corner, 37 Parliament St, Cape Town City Centre, Cape Town, 8001, South Africa",Cape Town City Centre,"5th Floor, Speakers Corner, 37 Parliament St",Cape Town,8001,,ZA,http://fynrestaurant.com/,+27 21 286 2733,+27212862733,-33.924723,18.4218031,"3CGC+4P De Waterkant, Cape Town, South Africa",ChIJJXjP9dFnzB0RKRtezQrweYM,0x1dcc67d1f5cf7825:0x8379f00acd5e1b29,9473867220336384809,4.7,False,False,False,1102,29,17,45,89,922,3492,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, By owner, Street View & 360°",,,2025-06-27T19:36:18.893Z,,,http://www.fynrestaurant.com/menu,Speakers-Corner,https://lh3.googleusercontent.com/p/AF1QipOL2IIvUPZhdjPVW5QHAxEQi-wuRWvdQAL_x6T_=w426-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Fyn%20Restaurant&query_place_id=ChIJJXjP9dFnzB0RKRtezQrweYM,en,False,"{'day': 'Monday', 'hours': '12 to 2\u202fPM, 6 to 10\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 2\u202fPM, 6 to 10\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 2\u202fPM, 6 to 10\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 2\u202fPM, 6 to 10\u202fPM'} | {'day': 'Friday', 'hours': '12 to 2\u202fPM, 6 to 10\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 2\u202fPM, 6 to 10\u202fPM'} | {'day': 'Sunday', 'hours': 'Closed'}","wine pairing(63), tasting menu(45), custard(23), springbok(18), michelin(12)"
100,Bilboa by Kove Collection,,,,Restaurant,"Shop 120, First Floor, The Promenade, Victoria Rd, Camps Bay, Cape Town, 8040, South Africa",Camps Bay,"Shop 120, First Floor, The Promenade, Victoria Rd",Cape Town,8040,,ZA,https://www.bilboa.co.za/,+27 21 286 5155,+27212865155,-33.9530499,18.3773421,"29WG+QW Hout Bay, Cape Town, South Africa",ChIJs7Ea91JmzB0RbOa4Dsbad3o,0x1dcc6652f71ab1b3:0x7a77dac60eb8e66c,8824762539041154668,4.3,False,False,False,1261,77,51,99,254,780,1439,"Restaurant, Cocktail bar, Meat dish restaurant, Mediterranean restaurant, Seafood restaurant, Wine bar","All, Latest, Videos, Menu, Food & drink, Vibe, Oyster, Octopus as food, Scampi, Spare ribs, Grilled Fish, Juice, Martini, Bouillabaisse, Bottarga, By owner, Street View & 360°",Less busy than usual,52,2025-06-27T19:36:15.472Z,,,,The Promenade,https://lh3.googleusercontent.com/p/AF1QipOMHYzjiN1atCe0XmSHzak_XhpSSMcPnjeknwA=w408-h272-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Bilboa%20by%20Kove%20Collection&query_place_id=ChIJs7Ea91JmzB0RbOa4Dsbad3o,en,False,"{'day': 'Monday', 'hours': '12 to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 11\u202fPM'} | {'day': 'Friday', 'hours': '12 to 11\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 11\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 11\u202fPM'}","beach(41), sunset(31), cocktails(23), squid(14), starters(14)"
101,Carlyle’s,,,$$,Restaurant,"17 Derry St, Vredehoek, Cape Town, 8001, South Africa",Vredehoek,17 Derry St,Cape Town,8001,,ZA,http://carlyles.co.za/,+27 21 461 8787,+27214618787,-33.9382542,18.4270964,"3C6G+MR De Waterkant, Cape Town, South Africa",ChIJw8gPcYBnzB0R3O4w3K57lfE,0x1dcc6780710fc8c3:0xf1957baedc30eedc,17407955925619240668,4.4,False,False,False,745,23,16,50,192,464,128,"Restaurant, Bar, Pizza delivery","All, Menu, Videos, Food & drink, Vibe, Pizza, By owner, Street View & 360°",As busy as it gets,88,2025-06-27T19:36:17.472Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noXg7y4Qy-OGGD3sWGyKgqYN9Ksqh-E11M7RK7AS7BCeJJe_Hv2zcE1vgZOK9aynCWGKMmMHfR_ncwe6hH9d0eQyNFdi-hTJ3L9SZbTGXtEKVVb29z52587vxF5a_q644AHW14=w408-h425-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Carlyle%E2%80%99s&query_place_id=ChIJw8gPcYBnzB0R3O4w3K57lfE,en,False,"{'day': 'Monday', 'hours': '3 to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '12 to 11\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 11\u202fPM'} | {'day': 'Friday', 'hours': '12 to 11\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 11\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 11\u202fPM'}","pizza(121), evening(23), wine(19), lamb shank(8), ribs(8)"
102,Utopia Cape Town,,"Chic rooftop eatery with a la carte & set menus highlighting seafood, meat & plant-based provisions.",,Restaurant,"15th floor, 40 Chiappini St, De Waterkant, Cape Town, 8001, South Africa",De Waterkant,"15th floor, 40 Chiappini St",Cape Town,8001,,ZA,http://www.utopiacapetown.co.za/,+27 21 418 3065,+27214183065,-33.9173932,18.417866,"3CM9+24 De Waterkant, Cape Town, South Africa",ChIJn5Y5l2dnzB0Rh5Bm-QZC0fo,0x1dcc67679739969f:0xfad14206f9669087,18073299377335996551,4.4,False,False,False,2335,94,66,145,447,1583,5177,"Restaurant, Bistro, Cocktail bar, Event venue, Fine dining restaurant, Seafood restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Chocolate Cake, Rib eye steak, Ceviche, Sea bass, By owner, Street View & 360°",A little busy,64,2025-06-27T19:36:19.542Z,,,http://www.utopiacapetown.co.za/menu/,,https://lh3.googleusercontent.com/p/AF1QipP3EfkykHmOXrESMkM0awxWWMV78mJ-IfvchCpe=w519-h240-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Utopia%20Cape%20Town&query_place_id=ChIJn5Y5l2dnzB0Rh5Bm-QZC0fo,en,False,"{'day': 'Monday', 'hours': '6:30\u202fAM to 11\u202fPM'} | {'day': 'Tuesday', 'hours': '6:30\u202fAM to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '6:30\u202fAM to 11\u202fPM'} | {'day': 'Thursday', 'hours': '6:30\u202fAM to 11\u202fPM'} | {'day': 'Friday', 'hours': '6:30\u202fAM to 11\u202fPM'} | {'day': 'Saturday', 'hours': '6:30\u202fAM to 11\u202fPM'} | {'day': 'Sunday', 'hours': '6:30 to 10:30\u202fAM'}","tasting menu(113), cocktails(58), sunset(34), roof(22), wine pairing(22)"
103,Judd’s Local,,,,Restaurant,"141 Kloof St, Gardens, Cape Town, 8001, South Africa",Gardens,141 Kloof St,Cape Town,8001,,ZA,http://www.juddslocal.co.za/,+27 64 527 1272,+27645271272,-33.934292,18.4074325,"3C84+7X De Waterkant, Cape Town, South Africa",ChIJpf9QB1JnzB0Rg0fNm9Aelcc,0x1dcc67520750ffa5:0xc7951ed09bcd4783,14381434866393499523,4.5,False,False,False,247,8,4,17,39,179,258,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, French fries, By owner, Street View & 360°",,,2025-06-27T19:36:18.473Z,https://www.google.com/maps/reserve/v/dine/c/oipIIBG3Pek?source=pa&opi=79508299&hl=en-GB&gei=sfJeaNLDF82GwPAP4Ii2qQg&sourceurl=https://www.google.com/service/MapsPlaceService/GetPlace?hl%3Den%26authuser%3D0%26gl%3Duk%26q%3DJudd%25E2%2580%2599s%2BLocal,,https://juddslocal.co.za/wp-content/uploads/2023/02/Food-Menu-June-2023.pdf,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqi52VPemecZLHuZdzuLrw2LkcO41mu0iaAREbjiwaB4X3SjeTM-1ogArRGQN3XD6wiXYXRln6FSs62nLGQvOEOKocTSbRUJR-FXT_d1B7gSUH2iAEt3E00udbf3yndOcqgXH0=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Judd%E2%80%99s%20Local&query_place_id=ChIJpf9QB1JnzB0Rg0fNm9Aelcc,en,False,"{'day': 'Monday', 'hours': 'Closed'} | {'day': 'Tuesday', 'hours': '3:30 to 11\u202fPM'} | {'day': 'Wednesday', 'hours': '3:30 to 11\u202fPM'} | {'day': 'Thursday', 'hours': '3:30 to 11\u202fPM'} | {'day': 'Friday', 'hours': '3:30 to 11\u202fPM'} | {'day': 'Saturday', 'hours': '3:30 to 11\u202fPM'} | {'day': 'Sunday', 'hours': 'Closed'}","wine(27), burger(27), atmosphere(15), selection(10), coffee(10)"
104,Pigalle Restaurant,,"Stylish setting for steaks, seafood & Portuguese cuisine with live jazz, swing and salsa music.",,Restaurant,"57A Somerset Rd, Green Point, Cape Town, 8051, South Africa",Green Point,57A Somerset Rd,Cape Town,8051,,ZA,http://www.pigalle.capetown/,,,-33.9129563,18.4162683,"3CP8+RG De Waterkant, Cape Town, South Africa",ChIJQzy7VENnzB0RYZWUTTOByco,0x1dcc674354bb3c43:0xcac981334d949561,14612352523325183329,4.6,False,False,False,2619,55,33,137,531,1863,2863,Restaurant,"All, Latest, Videos, Menu, Food & drink, Vibe, Oyster, Scampi, Seafood, Gnocchi, Custard, Lobster, Chocolate, By owner, Street View & 360°",As busy as it gets,100,2025-06-27T19:36:19.762Z,,,,Somerset Square,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np17-XegrNneadumk_qgB5b2fgy2YQcuK_pVBNDpw7gv2DPAHbbgXF-NsVFJ9w-I8sKW31OJfKR_W7TvwgiyaS3nhfVli7cOAj2Wn_mqA68G4xFd2ShLATa20PDrkbQCi0eqz32=w408-h544-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Pigalle%20Restaurant&query_place_id=ChIJQzy7VENnzB0RYZWUTTOByco,en,False,"{'day': 'Monday', 'hours': '5\u202fPM to 2\u202fAM'} | {'day': 'Tuesday', 'hours': '5\u202fPM to 2\u202fAM'} | {'day': 'Wednesday', 'hours': '5\u202fPM to 2\u202fAM'} | {'day': 'Thursday', 'hours': '12\u202fPM to 2\u202fAM'} | {'day': 'Friday', 'hours': '12\u202fPM to 2\u202fAM'} | {'day': 'Saturday', 'hours': '12\u202fPM to 2\u202fAM'} | {'day': 'Sunday', 'hours': 'Closed'}","band(218), live music(91), entertainment(79), romantic(25), seafood platter(21)"
105,PIER Restaurant,,,,Restaurant,"Pierhead Building (next to the NSRI V&A Waterfront, Bowl, Cape Town, 8001, South Africa",Bowl,Pierhead Building (next to the NSRI V&A Waterfront,Cape Town,8001,,ZA,https://www.lacolombe.restaurant/pier,+27 21 879 6328,+27218796328,-33.9055826,18.4210777,"3CVC+QC De Waterkant, Cape Town, South Africa",ChIJtYNwJi8NlR4RyvM6ba_WU_U,0x1e950d2f267083b5:0xf553d6af6d3af3ca,17677709011299529674,4.8,False,False,False,555,13,5,12,32,493,1732,Restaurant,"All, Menu, Videos, Food & drink, Vibe, The Waterside, Venison, Wine, Egg, Ferrero Rocher, Alfred Basin, By owner, Street View & 360°",,,2025-06-27T19:36:19.816Z,,,https://www.lacolombe.restaurant/pier,V&A Waterfront,https://lh3.googleusercontent.com/p/AF1QipMjsvw7E1w63ec_QG5aFb86Md5lKivXRa0Ga1Vv=w408-h271-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=PIER%20Restaurant&query_place_id=ChIJtYNwJi8NlR4RyvM6ba_WU_U,en,False,"{'day': 'Monday', 'hours': 'Closed'} | {'day': 'Tuesday', 'hours': 'Closed'} | {'day': 'Wednesday', 'hours': '12 to 1\u202fPM, 6 to 8\u202fPM'} | {'day': 'Thursday', 'hours': '12 to 1\u202fPM, 6 to 8\u202fPM'} | {'day': 'Friday', 'hours': '12 to 1\u202fPM, 6 to 8\u202fPM'} | {'day': 'Saturday', 'hours': '12 to 1\u202fPM, 6 to 8\u202fPM'} | {'day': 'Sunday', 'hours': '12 to 1\u202fPM, 6 to 8\u202fPM'}","experience(134), chef(32), presentation(23), wine pairing(23), tasting menu(20)"
106,Mozambik V & A Waterfront,,,$$,Restaurant,"Shop 8, Quay 5, V & A Waterfront, Dock Rd, Waterfront, Cape Town, 8002, South Africa",Waterfront,"Shop 8, Quay 5, V & A Waterfront, Dock Rd",Cape Town,8002,,ZA,https://www.mozambik.co.za/western-cape/waterfront/#,+27 21 023 0345,+27210230345,-33.9043018,18.42092,"3CWC+79 De Waterkant, Cape Town, South Africa",ChIJ0QbHD35nzB0R8Wh8DQlQipc,0x1dcc677e0fc706d1:0x978a50090d7c68f1,10919628246324373745,4.5,False,False,False,1792,59,43,102,330,1258,1281,"Restaurant, Family restaurant, Portuguese restaurant, Seafood restaurant","All, Latest, Videos, Menu, Food & drink, Vibe, Oyster, Crab dip, Chicken curry, Juice, Alfred Basin, Mojito, Sangria, Daiquiri, French fries, By owner, Street View & 360°",Not too busy,43,2025-06-27T19:36:21.271Z,,,http://mryum.com/mozambikwf,V&A Waterfront,https://lh3.googleusercontent.com/p/AF1QipOQLYXcWhW5fM4uObmmTYNCcBCGgOR3nJv8au0o=w408-h304-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Mozambik%20V%20%26%20A%20Waterfront&query_place_id=ChIJ0QbHD35nzB0R8Wh8DQlQipc,en,False,"{'day': 'Monday', 'hours': '11:30\u202fAM to 9:30\u202fPM'} | {'day': 'Tuesday', 'hours': '11:30\u202fAM to 9:30\u202fPM'} | {'day': 'Wednesday', 'hours': '11:30\u202fAM to 9:30\u202fPM'} | {'day': 'Thursday', 'hours': '11:30\u202fAM to 9:30\u202fPM'} | {'day': 'Friday', 'hours': '11\u202fAM to 10\u202fPM'} | {'day': 'Saturday', 'hours': '11\u202fAM to 10\u202fPM'} | {'day': 'Sunday', 'hours': '11:30\u202fAM to 9:30\u202fPM'}","peri peri(47), coconut rice(42), hake(21), chicken curry(14), harbour(12)"
107,Osteria Tarantino,,,$$,Restaurant,"125A Waterkant St, De Waterkant, Cape Town, 8001, South Africa",De Waterkant,125A Waterkant St,Cape Town,8001,,ZA,https://m.facebook.com/OsteriaTarantino/,+27 76 505 1771,+27765051771,-33.9167184,18.417325,"3CM8+8W De Waterkant, Cape Town, South Africa",ChIJG2eUjGdnzB0Rw2nWL5g7NDE,0x1dcc67678c94671b:0x31343b982fd669c3,3545524331471071683,4.6,False,False,False,515,19,9,22,68,397,405,Restaurant,"All, Menu, Food & drink, Vibe, Burrata, Tiramisu, Pappardelle, By owner, Street View & 360°",,,2025-06-27T19:36:22.654Z,,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npp-qoupM-W4rWC4OYNe32XUrlb-vqf3HWa5xyQoppSboopZrbueQ4Hb3-BdySWhfHLspZl4VKZgO_YiAPRdC-awh-MxWe8ipZaUrBmoHLKD3QrWCrDFWkrwQ4wbQ0Uiv5stI44Fw=w408-h306-k-no,Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Osteria%20Tarantino&query_place_id=ChIJG2eUjGdnzB0Rw2nWL5g7NDE,en,False,"{'day': 'Monday', 'hours': '1 to 9\u202fPM'} | {'day': 'Tuesday', 'hours': '1 to 9\u202fPM'} | {'day': 'Wednesday', 'hours': '1 to 9\u202fPM'} | {'day': 'Thursday', 'hours': '1 to 9\u202fPM'} | {'day': 'Friday', 'hours': '1 to 9\u202fPM'} | {'day': 'Saturday', 'hours': '9\u202fAM to 9\u202fPM'} | {'day': 'Sunday', 'hours': 'Closed'}","italian(152), book(18), burrata(16), veal(14), 4 p's(11)"
